Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
29733,5444,0,14,79,26,78,6.6,1.9,79.0,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
29853,5152,0,14,83,26,78,6.6,1.9,79.0,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29995,4892,0,14,85,26,78,7.0,2.1,77.1,28.0875,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30095,4657,0,14,87,26,78,7.0,2.1,75.0,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
30236,4416,0,14,88,26,78,7.0,2.1,73.0,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30386,4083,0,14,91,26,78,7.0,2.2,70.9,28.462,13.87,0.00,0.00,2.35,2.35,0.00,0.00
30506,3858,0,14,92,26,78,7.4,2.2,66.6,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
30627,3652,0,14,91,26,78,7.7,2.2,62.5,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30756,3436,0,14,89,27,78,7.0,2.2,59.3,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
30908,3149,0,14,83,27,78,6.2,2.1,54.7,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
31038,2941,0,14,80,27,78,5.1,2.0,51.0,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
31197,2669,0,14,72,27,78,3.3,1.8,47.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31347,2379,0,14,75,27,78,1.8,1.8,46.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31467,2166,0,14,81,27,78,4.4,1.9,46.7,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
31578,1977,0,14,84,27,78,7.0,2.0,45.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31708,1803,0,14,87,27,78,9.6,2.1,43.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31828,1601,0,14,87,27,78,11.8,2.2,41.2,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31938,1424,0,14,94,27,78,11.8,2.2,39.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32068,1247,0,14,99,27,78,21.9,3.5,36.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32179,1174,0,14,106,27,78,19.3,3.4,36.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32299,1229,0,14,95,27,78,14.8,2.9,35.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32429,1236,0,14,94,27,78,10.7,2.4,35.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32559,1199,0,14,93,27,78,11.1,2.4,35.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32709,1141,0,14,95,27,78,11.8,2.4,33.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32819,1111,0,14,95,27,78,12.2,2.5,32.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32950,1090,0,14,95,27,78,12.6,2.4,32.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33050,1083,0,14,95,27,78,13.0,2.4,32.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33190,1077,0,14,93,27,78,13.0,2.5,31.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33290,1068,0,14,94,27,78,13.0,2.4,31.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33420,1067,0,14,94,27,78,13.0,2.4,31.7,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
33532,1065,0,14,94,27,78,13.0,2.4,31.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33672,1054,0,14,95,27,78,13.3,2.5,31.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33762,1058,0,14,95,27,78,13.3,2.5,31.7,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33911,1046,0,14,93,27,78,7.7,2.3,29.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34012,1008,0,14,94,27,78,9.6,2.3,28.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34152,976,0,14,94,28,78,10.7,2.3,27.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34262,948,0,14,94,28,78,11.8,2.4,27.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34392,941,0,14,95,28,78,11.1,2.3,26.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34552,925,0,14,97,28,78,11.8,2.4,26.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34703,915,0,14,95,28,78,11.8,2.4,25.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34813,913,0,14,95,28,78,11.5,2.4,25.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34943,908,0,14,94,28,78,11.5,2.4,24.8,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
35063,894,0,14,94,28,78,11.8,2.3,24.6,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
35194,884,0,14,95,28,78,12.6,2.4,24.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35344,885,0,14,95,28,78,11.8,2.4,24.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35454,885,0,14,92,28,78,12.2,2.3,23.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35564,878,0,14,92,28,78,12.2,2.3,24.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35694,880,0,14,92,28,78,11.8,2.3,23.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35824,881,0,14,92,28,78,11.8,2.3,23.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35935,871,0,14,92,28,78,11.8,2.3,23.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36064,872,0,14,90,28,78,11.8,2.3,22.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36176,861,0,14,91,28,78,12.6,2.3,23.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36306,859,0,14,91,28,78,12.2,2.3,23.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36416,848,0,14,93,28,78,12.6,2.3,22.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36536,845,0,14,93,28,78,12.6,2.3,22.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36656,854,0,14,90,28,78,12.2,2.3,22.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36786,843,0,14,91,28,78,12.6,2.3,22.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36896,846,0,14,89,28,78,12.6,2.3,22.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37026,844,0,14,90,28,78,12.6,2.3,21.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37137,837,0,14,89,28,78,12.6,2.2,21.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37267,831,0,14,89,28,78,13.0,2.2,21.1,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
37377,822,0,14,90,28,78,13.0,2.3,20.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37507,806,0,14,92,28,78,13.3,2.3,20.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37617,795,0,14,90,28,78,13.7,2.3,20.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37738,792,0,14,90,28,78,13.7,2.3,20.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37858,791,0,14,90,28,78,13.7,2.3,20.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37978,785,0,14,91,28,78,13.7,2.3,20.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
