Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
28448,2848,0,89,508,26,78,23.4,12.1,57.3,54.3025,13.87,0.00,0.00,2.35,2.35,0.00,0.00
28558,2958,0,89,517,26,78,24.5,12.2,58.6,54.3025,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28688,3113,0,89,535,26,78,26.0,12.6,60.8,54.3025,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28808,3301,0,89,552,26,78,27.1,12.9,63.2,53.928,13.76,0.00,0.00,2.35,2.35,0.00,0.00
28928,3456,0,89,556,26,78,28.2,13.2,65.3,56.175,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29038,3632,0,89,574,25,78,29.4,14.8,68.5,53.928,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29168,3762,0,89,597,25,78,29.0,15.2,71.1,53.928,13.76,0.00,0.00,2.35,2.35,0.00,0.00
29269,3924,0,89,574,25,78,29.4,15.3,73.2,57.2985,13.76,0.00,0.00,2.35,2.35,0.00,0.00
29408,4042,0,89,577,25,78,29.7,15.5,75.6,57.2985,13.66,0.00,0.00,2.35,2.35,0.00,0.00
29539,4147,0,89,588,25,78,30.1,15.8,77.7,56.924,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29688,4285,0,89,599,25,78,30.1,16.2,80.0,56.924,13.97,0.00,0.00,2.35,2.35,0.00,0.00
29808,4414,0,89,603,25,78,30.1,16.5,80.5,55.426,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29928,4538,0,89,594,25,78,30.5,16.6,81.1,47.936,13.66,0.00,0.00,2.35,2.35,0.00,0.00
30049,4670,0,89,596,24,78,30.1,16.9,81.8,48.685,14.07,0.00,0.00,2.35,2.35,0.00,0.00
30170,4776,0,89,619,24,78,29.7,16.9,82.4,43.442,13.76,0.00,0.00,2.35,2.35,0.00,0.00
30290,4910,0,89,617,24,78,28.6,16.8,82.9,39.697,13.87,0.00,0.00,2.35,2.35,0.00,0.00
30652,5291,0,89,612,24,78,27.5,16.0,85.2,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
30761,5409,0,89,632,24,78,27.1,16.4,85.2,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
30891,5511,0,89,634,24,78,27.1,16.6,85.2,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
31001,5652,0,89,626,24,78,27.1,16.5,85.2,28.462,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31131,5767,0,89,607,24,78,27.9,16.2,85.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31241,5838,0,89,606,24,78,28.2,15.9,85.2,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
31361,5946,0,89,595,24,78,28.2,15.6,85.2,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
31481,6055,0,89,581,24,78,29.0,15.3,85.2,31.458,13.56,0.00,0.00,2.35,2.35,0.00,0.00
31611,6161,0,89,565,24,78,29.7,14.8,85.2,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
31721,6268,0,89,550,24,78,30.1,14.3,85.2,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
31841,6389,0,89,543,24,78,30.1,14.3,85.2,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31961,6516,0,89,521,24,78,30.5,13.8,85.2,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32091,6609,0,89,517,24,78,30.9,13.6,85.9,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32191,6709,0,89,504,24,78,31.2,13.3,85.2,27.713,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32332,6871,0,89,513,24,78,31.2,13.3,85.9,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
32442,6950,0,89,503,24,78,31.2,13.0,85.9,30.709,13.66,0.00,0.00,2.35,2.35,0.00,0.00
32562,6944,0,89,498,24,78,31.2,12.9,85.9,30.709,13.66,0.00,0.00,2.35,2.35,0.00,0.00
32671,6967,0,89,492,24,78,31.2,12.7,85.9,30.709,13.56,0.00,0.00,2.35,2.35,0.00,0.00
32802,6877,0,89,496,24,78,31.2,12.9,85.9,31.458,13.56,0.00,0.00,2.35,2.35,0.00,0.00
32912,6841,0,89,501,24,78,31.2,12.9,85.2,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33053,6852,0,89,503,24,78,31.2,13.0,85.9,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33163,6920,0,83,508,24,78,31.2,13.0,85.9,30.709,13.97,0.00,0.00,2.35,2.35,0.00,0.00
33313,6876,0,14,78,24,78,7.4,1.9,87.5,31.8325,13.66,0.00,0.00,2.35,2.35,0.00,0.00
33454,6412,0,14,73,24,78,6.2,1.5,86.9,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33574,6109,0,14,75,25,78,6.6,1.8,86.7,30.709,13.66,0.00,0.00,2.35,2.35,0.00,0.00
33694,5793,0,14,77,25,78,6.6,1.9,83.5,31.8325,13.66,0.00,0.00,2.35,2.35,0.00,0.00
33804,5517,0,14,80,25,78,6.6,1.9,80.9,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
33915,5228,0,14,82,25,78,7.0,1.9,80.5,31.8325,13.66,0.00,0.00,2.35,2.35,0.00,0.00
34045,4976,0,14,86,25,78,7.0,2.1,79.5,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
34165,4709,0,14,88,25,78,7.0,2.2,77.4,31.0835,13.87,0.00,0.00,2.35,2.35,0.00,0.00
34285,4466,0,14,91,25,78,7.4,2.2,75.0,29.5855,13.66,0.00,0.00,2.35,2.35,0.00,0.00
34406,4225,0,14,91,25,78,7.4,2.2,73.2,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
34526,4000,0,14,95,26,78,6.6,2.3,70.6,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
34656,3776,0,14,93,26,78,6.2,2.3,66.4,31.0835,13.87,0.00,0.00,2.35,2.35,0.00,0.00
34756,3568,0,14,94,26,78,5.5,2.3,63.6,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
34896,3353,0,14,92,26,78,4.4,2.2,59.5,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
35006,3157,0,14,89,26,78,2.9,2.2,56.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35135,2951,0,14,85,26,78,1.4,2.1,53.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35236,2730,0,14,82,26,78,-0.5,2.1,50.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35376,2520,0,14,80,26,78,-2.0,2.0,49.5,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
35476,2311,0,14,85,26,78,-2.0,2.1,48.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35616,2096,0,14,92,26,78,1.0,2.2,47.8,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35726,1909,0,14,94,26,78,3.6,2.3,46.1,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35836,1744,0,14,95,26,78,5.9,2.3,43.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35956,1568,0,14,96,26,78,7.4,2.4,41.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36085,1389,0,14,99,26,78,7.7,2.4,39.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36205,1206,0,14,103,26,78,21.9,3.7,39.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36325,1169,0,14,108,26,78,18.5,3.5,38.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36445,1233,0,14,97,26,78,14.1,2.9,37.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36575,1261,0,14,97,27,78,10.0,2.5,37.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36686,1219,0,14,100,27,78,9.2,2.5,37.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36816,1180,0,14,103,27,78,9.6,2.6,36.8,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
36976,1145,0,14,108,27,78,10.3,2.7,36.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37076,1148,0,14,102,27,78,10.3,2.7,35.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37206,1142,0,14,101,27,78,10.3,2.6,35.6,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
37316,1134,0,14,101,27,78,10.3,2.6,35.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37426,1130,0,14,101,27,78,10.3,2.6,35.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37557,1134,0,14,102,27,78,10.3,2.6,35.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37679,1130,0,14,102,27,78,10.3,2.6,35.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37798,1131,0,14,103,27,78,10.3,2.6,35.6,31.0835,13.97,0.00,0.00,2.35,2.35,0.00,0.00
37939,1132,0,14,100,27,78,2.1,2.5,30.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38040,1069,0,14,93,27,78,5.1,2.4,30.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38170,1026,0,14,95,27,78,7.0,2.3,29.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38280,984,0,14,96,27,78,9.2,2.4,28.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38410,962,0,14,97,27,78,10.0,2.4,27.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38511,948,0,14,99,27,78,10.0,2.5,27.7,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
38651,948,0,14,97,27,78,9.2,2.4,27.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38761,939,0,14,97,27,78,9.6,2.4,26.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38891,933,0,14,96,27,78,10.0,2.4,26.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39001,919,0,14,97,27,78,10.3,2.4,26.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39121,909,0,14,97,27,78,10.3,2.4,25.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39241,910,0,14,95,27,78,10.0,2.4,25.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39361,905,0,14,96,27,78,10.0,2.4,25.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39471,895,0,14,97,27,78,10.3,2.4,24.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39611,884,0,14,95,27,78,10.3,2.4,24.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39711,874,0,14,96,27,78,11.1,2.4,24.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39852,876,0,14,96,27,78,10.3,2.4,24.2,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
39952,873,0,14,96,27,78,10.3,2.4,24.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40092,859,0,14,98,27,78,11.1,2.4,24.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40212,870,0,14,95,27,78,10.3,2.4,23.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40322,873,0,14,93,27,78,10.3,2.4,23.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40432,873,0,14,93,27,78,10.3,2.4,23.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40562,878,0,14,92,27,78,10.3,2.3,22.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40662,864,0,14,94,27,78,11.1,2.3,23.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40802,861,0,14,93,27,78,11.1,2.3,23.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40902,861,0,14,93,27,78,10.7,2.3,22.9,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
