Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
27263,722,0,14,88,28,81,14.8,2.2,14.9,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
27403,714,0,14,89,28,80,14.8,2.2,14.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27513,700,0,14,88,28,80,15.2,2.2,14.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27633,698,0,14,89,28,80,15.2,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27733,696,0,14,89,28,80,15.2,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
27873,692,0,14,89,28,80,15.6,2.2,15.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
27993,705,0,14,88,28,80,14.8,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28123,677,0,14,91,28,80,16.7,2.3,15.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28233,676,0,14,94,28,80,16.7,2.3,15.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28364,694,0,14,91,28,80,15.6,2.3,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28453,691,0,14,92,28,80,15.6,2.3,15.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28594,701,0,14,90,28,80,15.2,2.3,15.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28705,702,0,14,90,28,80,15.2,2.3,15.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28835,709,0,14,89,28,80,14.8,2.3,15.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28955,716,0,14,88,28,80,14.8,2.2,15.4,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29074,722,0,14,88,28,80,14.8,2.2,15.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29194,726,0,14,87,28,80,14.4,2.2,15.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29304,728,0,14,87,28,80,14.4,2.2,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29424,726,0,14,87,28,80,14.4,2.2,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29554,716,0,14,88,28,80,14.8,2.2,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29684,712,0,14,89,28,80,14.8,2.2,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29795,706,0,14,90,28,80,14.8,2.2,15.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29905,705,0,14,90,28,80,14.8,2.2,15.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30025,706,0,14,90,28,80,14.8,2.2,15.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30145,711,0,14,89,28,80,14.8,2.2,15.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30275,702,0,14,90,28,80,15.2,2.2,15.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30385,701,0,14,90,28,80,15.2,2.3,15.1,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
30515,709,0,14,87,28,80,14.8,2.2,15.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30625,706,0,14,90,28,80,14.8,2.2,15.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30746,706,0,14,88,28,80,14.8,2.2,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30886,719,0,14,86,28,80,14.8,2.2,15.1,29.5855,13.66,0.00,0.00,2.35,2.35,0.00,0.00
30997,714,0,14,89,28,80,14.8,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31118,711,0,14,89,28,80,14.8,2.2,15.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31228,715,0,14,87,28,80,14.8,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31358,711,0,14,87,28,80,14.8,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31547,715,0,14,87,28,80,14.8,2.2,14.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31677,707,0,14,88,28,80,14.8,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31797,715,0,14,87,28,80,14.8,2.2,14.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31927,705,0,14,88,28,80,15.2,2.2,14.9,32.207,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32037,708,0,14,87,28,80,14.8,2.2,14.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32157,702,0,14,88,28,80,15.2,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32287,691,0,14,90,28,80,15.6,2.2,14.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32398,699,0,14,89,28,80,15.2,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32508,696,0,14,89,28,80,15.2,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32638,693,0,14,89,28,80,15.6,2.2,15.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32758,698,0,14,89,28,80,15.2,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32878,694,0,14,89,28,80,15.6,2.2,15.1,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32998,699,0,14,89,28,80,15.2,2.2,15.1,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
33118,701,0,14,88,28,80,15.2,2.2,15.1,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
33238,709,0,14,87,28,80,14.8,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33368,696,0,14,89,28,81,15.2,2.2,15.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33477,705,0,14,90,28,81,14.8,2.2,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33608,703,0,14,88,28,81,15.2,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33718,699,0,14,89,28,81,15.2,2.2,15.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33847,702,0,14,88,28,80,15.2,2.2,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33948,701,0,14,88,28,80,15.2,2.2,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34078,702,0,14,88,28,80,15.2,2.2,15.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34188,699,0,14,91,28,80,15.2,2.2,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34328,688,0,14,92,28,80,15.9,2.3,15.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34438,693,0,14,91,28,81,15.6,2.3,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34559,693,0,14,91,28,81,15.6,2.3,15.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34679,701,0,14,90,28,81,15.2,2.3,15.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34809,727,0,14,87,28,81,14.4,2.3,15.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34919,724,0,14,87,28,81,14.8,2.2,15.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35039,730,0,14,87,28,81,14.4,2.2,15.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35150,722,0,14,88,28,81,14.8,2.2,15.2,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
35280,724,0,14,87,28,81,14.8,2.2,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35390,710,0,14,89,28,81,14.8,2.2,15.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35520,709,0,14,89,28,81,14.8,2.2,15.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35630,721,0,14,86,28,81,14.8,2.2,15.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35750,714,0,14,87,28,81,14.8,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35870,709,0,14,89,28,81,14.8,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36000,706,0,14,88,28,81,14.8,2.2,15.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
36111,708,0,14,89,28,81,14.8,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36242,704,0,14,90,28,81,14.8,2.2,15.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36353,695,0,14,91,28,81,15.6,2.2,15.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36484,700,0,14,88,28,81,15.2,2.3,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36584,701,0,14,90,28,81,15.2,2.3,15.1,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
36714,702,0,14,90,28,81,15.2,2.3,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36834,704,0,14,90,28,81,14.8,2.3,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36954,709,0,14,89,28,81,14.8,2.3,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37074,705,0,14,90,28,81,14.8,2.3,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37195,709,0,14,89,28,81,14.8,2.3,15.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37305,715,0,14,89,28,81,14.8,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37435,708,0,14,89,28,81,14.8,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37546,703,0,14,88,28,81,15.2,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37676,703,0,14,88,28,81,15.2,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37797,702,0,14,88,28,81,15.2,2.2,15.0,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37917,707,0,14,90,28,81,14.8,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38027,704,0,14,90,28,81,14.8,2.2,15.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38156,711,0,14,87,28,81,14.8,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38277,703,0,14,90,28,81,15.2,2.2,14.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38408,699,0,14,89,28,81,15.2,2.2,15.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38518,712,0,14,87,28,81,14.8,2.2,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38638,707,0,14,88,28,81,14.8,2.2,14.9,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
38748,708,0,14,87,28,81,14.8,2.2,14.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38878,706,0,14,88,28,81,14.8,2.2,14.9,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38988,709,0,14,87,28,81,14.8,2.2,14.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39119,707,0,14,88,28,81,14.8,2.2,14.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39229,702,0,14,88,28,81,15.2,2.2,14.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39359,711,0,14,87,28,81,14.8,2.2,14.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39459,694,0,14,89,28,81,15.6,2.2,14.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39609,686,0,14,90,28,81,15.9,2.2,14.9,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
39710,690,0,14,90,28,81,15.6,2.2,15.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39830,691,0,14,90,28,81,15.6,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39960,681,0,14,91,28,81,16.3,2.3,15.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40080,696,0,14,89,28,81,15.2,2.3,15.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40189,697,0,14,89,28,81,15.2,2.2,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40329,694,0,14,91,28,81,15.6,2.3,15.2,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
40430,698,0,14,91,28,81,15.2,2.3,15.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
40561,701,0,14,90,28,81,15.2,2.3,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40671,706,0,14,90,28,81,14.8,2.3,15.3,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40791,706,0,14,90,28,81,14.8,2.3,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40911,694,0,14,91,28,81,15.6,2.3,15.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
41041,710,0,14,89,28,81,14.8,2.3,15.3,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
41161,696,0,14,91,28,81,15.2,2.3,15.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41281,704,0,14,90,28,81,14.8,2.3,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41381,712,0,14,89,28,81,14.8,2.3,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41521,716,0,14,88,28,81,14.8,2.2,15.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41632,712,0,14,89,28,81,14.8,2.2,15.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41751,710,0,14,89,28,81,14.8,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41862,722,0,14,88,28,81,14.8,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41993,718,0,14,86,28,81,14.8,2.2,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42114,709,0,14,89,28,81,14.8,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42233,718,0,14,86,28,81,14.8,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42343,706,0,14,90,28,81,14.8,2.2,15.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42473,707,0,14,88,28,81,14.8,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42594,699,0,14,89,28,81,15.2,2.2,15.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42714,699,0,14,89,28,81,15.2,2.2,15.0,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42834,694,0,14,89,28,81,15.6,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42954,700,0,14,88,28,81,15.2,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43065,695,0,14,91,28,81,15.2,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43194,697,0,14,91,28,81,15.2,2.3,15.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
43314,712,0,14,89,28,81,14.8,2.2,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43434,714,0,14,89,28,81,14.8,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43544,719,0,14,88,28,81,14.8,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43674,713,0,14,89,28,81,14.8,2.2,15.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43785,706,0,14,90,28,81,14.8,2.2,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43916,715,0,14,89,28,81,14.8,2.2,14.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44016,711,0,14,87,28,81,14.8,2.2,14.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44146,713,0,14,87,28,81,14.8,2.2,14.9,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
44266,721,0,14,86,28,81,14.8,2.2,14.8,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
44397,716,0,14,86,28,81,14.8,2.2,14.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44517,687,0,14,90,28,81,15.9,2.2,14.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
44637,685,0,14,90,28,81,16.3,2.2,15.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44757,695,0,14,89,28,81,15.6,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44877,687,0,14,90,28,81,15.9,2.3,15.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44987,692,0,14,91,28,81,15.6,2.3,15.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45117,697,0,14,91,28,81,15.6,2.3,15.3,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
45217,702,0,14,90,28,81,15.2,2.3,15.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
45357,719,0,14,88,28,81,14.8,2.3,15.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45467,711,0,14,89,28,81,14.8,2.2,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45607,696,0,14,91,28,81,15.2,2.3,15.2,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
45707,694,0,14,91,28,81,15.6,2.3,15.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45837,700,0,14,90,28,81,15.2,2.3,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45957,688,0,14,92,28,81,15.9,2.3,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46077,696,0,14,91,28,81,15.2,2.3,15.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46188,701,0,14,90,28,81,15.2,2.3,15.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46318,711,0,14,89,28,81,14.8,2.3,15.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
46428,719,0,14,88,28,81,14.8,2.2,15.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46559,729,0,14,87,28,81,14.4,2.2,15.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46660,727,0,14,87,28,81,14.4,2.2,15.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46790,723,0,14,88,28,81,14.8,2.2,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46891,720,0,14,88,28,81,14.8,2.2,15.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47030,722,0,14,88,28,81,14.8,2.2,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47162,707,0,14,90,28,81,14.8,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47271,702,0,14,90,28,81,15.2,2.2,15.1,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47391,694,0,14,91,28,81,15.6,2.2,15.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47511,700,0,14,90,28,81,15.2,2.3,15.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
47632,709,0,14,89,28,81,14.8,2.3,15.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47752,692,0,14,91,28,81,15.6,2.3,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47862,711,0,14,89,28,81,14.8,2.3,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47992,709,0,14,89,28,81,14.8,2.3,15.2,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
48112,695,0,14,91,28,81,15.6,2.3,15.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48242,716,0,14,88,28,81,14.8,2.3,15.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
48352,713,0,14,89,28,81,14.8,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48663,703,0,14,90,28,81,14.8,2.2,15.1,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
48803,699,0,14,93,28,81,15.2,2.3,15.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
48933,702,0,16,137,28,81,15.6,2.9,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49033,694,0,16,175,28,81,16.7,4.1,5.0,29.96,14.38,0.00,0.00,2.35,2.35,0.00,0.00
49153,741,0,16,165,28,81,16.3,4.2,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
49283,784,0,15,133,28,81,17.8,3.7,20.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49383,898,0,15,123,28,81,18.5,3.5,19.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49523,1047,0,15,108,28,81,14.4,3.1,24.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49623,1109,0,15,104,28,81,12.6,2.9,26.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49763,1164,0,15,100,28,81,11.8,2.7,27.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
49873,1177,0,15,103,28,81,11.1,2.7,27.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50002,1176,0,15,108,28,81,11.5,2.7,29.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50132,1178,0,16,118,28,81,13.3,2.9,25.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50242,1210,0,17,138,28,81,17.4,3.4,23.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50373,1286,0,18,157,28,81,22.7,3.7,25.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50524,1451,0,18,158,28,81,25.6,3.9,31.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50645,1588,0,14,90,28,81,28.2,3.2,44.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50764,1687,0,14,96,28,81,28.2,2.7,44.3,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50865,1738,0,14,89,28,81,26.4,2.5,43.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51006,1750,0,14,86,28,81,24.9,2.3,41.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51126,1736,0,14,82,28,81,23.4,2.1,41.5,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51246,1714,0,14,83,28,81,21.9,2.1,41.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
51396,1674,0,14,82,28,81,20.4,2.1,40.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
51517,1581,0,14,87,28,81,18.2,2.1,40.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51657,1310,0,14,112,28,81,15.2,2.4,37.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
51818,1363,0,16,117,28,81,17.1,2.9,33.4,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
51968,1336,0,16,126,28,81,24.1,3.1,34.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52078,1397,0,16,120,28,81,27.5,3.1,34.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52198,1496,0,16,110,28,81,27.9,2.8,34.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52318,1523,0,16,117,28,81,28.2,2.9,35.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52448,1567,0,17,132,28,81,29.0,3.3,35.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52638,1701,0,17,147,28,81,29.4,3.6,39.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52768,1801,0,17,139,28,81,29.7,3.5,40.3,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
52889,1881,0,14,87,28,81,29.4,2.8,46.8,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
53039,1923,0,14,87,28,81,27.5,2.4,45.3,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
53169,1949,0,14,83,28,81,26.0,2.2,44.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53279,1944,0,14,80,28,81,24.5,2.1,43.7,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53409,1901,0,14,80,28,81,22.7,2.0,43.4,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
53510,1863,0,14,80,28,81,21.5,2.0,43.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53641,1830,0,14,82,28,81,19.7,2.0,42.7,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53761,1771,0,14,85,28,81,18.5,2.1,41.8,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
54051,1189,0,16,154,28,81,21.5,3.7,29.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54212,1190,0,17,143,28,81,24.1,3.6,25.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54563,1315,0,18,193,28,81,21.5,4.8,27.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54683,1389,0,18,183,28,81,23.0,4.5,30.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54804,1477,0,19,182,28,81,24.5,4.5,32.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54924,1565,0,19,192,28,81,24.5,4.7,34.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55034,1640,0,19,196,28,81,24.9,4.8,37.2,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
55174,1726,0,19,195,28,81,25.3,4.9,38.1,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
55334,1829,0,17,178,28,81,26.8,4.5,40.2,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55484,1905,0,14,94,28,81,29.7,2.9,47.1,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55594,2001,0,14,88,28,81,28.2,2.5,46.6,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55724,2044,0,14,83,28,81,26.4,2.2,45.7,28.8365,14.38,0.00,0.00,2.35,2.35,0.00,0.00
