Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
31643,930,0,14,89,32,91,11.8,2.2,24.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31780,922,0,14,88,32,91,10.7,2.2,23.5,29.5855,13.66,0.00,0.00,2.35,2.35,0.00,0.00
31902,906,0,14,90,32,91,11.5,2.2,23.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32007,902,0,14,90,32,91,11.1,2.2,22.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32142,902,0,14,88,33,91,11.1,2.2,22.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32243,902,0,14,87,33,91,11.1,2.2,21.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32427,897,0,14,87,33,91,11.5,2.2,21.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32587,896,0,35,223,33,91,11.5,5.8,5.0,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
32763,1019,0,40,492,33,91,-0.5,13.6,15.1,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
32927,1722,0,14,98,33,91,18.5,3.2,47.2,33.705,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33058,1841,0,14,90,33,91,25.6,2.7,47.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33212,1996,0,14,88,33,91,24.5,2.5,47.1,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33361,2089,0,14,83,33,91,20.4,1.9,46.5,30.709,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33514,2052,0,14,80,33,91,15.9,1.8,44.3,28.8365,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33667,1955,0,14,77,33,91,11.5,1.7,42.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33828,1785,0,14,82,33,91,7.0,1.8,41.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33977,1611,0,14,84,33,91,2.9,1.9,39.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34102,1474,0,14,89,33,91,-0.8,2.0,37.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34257,1306,0,14,87,33,91,-3.5,2.2,33.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34397,1180,0,14,93,33,91,21.2,3.3,35.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34547,1166,0,14,94,33,91,17.4,3.1,32.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34763,1213,0,14,85,33,91,11.1,2.2,31.7,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
34890,1208,0,14,89,33,91,10.0,2.2,31.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35018,1192,0,14,87,33,91,10.3,2.2,32.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35129,1180,0,14,87,33,91,10.3,2.2,30.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35272,1148,0,14,78,33,91,2.1,2.1,24.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35429,1085,0,14,82,33,91,5.1,2.0,25.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35579,1028,0,14,82,33,91,7.7,2.0,25.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35704,996,0,14,84,33,92,9.2,2.0,24.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35860,960,0,14,85,33,92,11.1,2.1,23.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35979,948,0,14,87,33,92,11.1,2.1,23.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36109,920,0,14,88,33,92,12.2,2.2,23.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
36264,919,0,14,90,33,92,10.7,2.1,22.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36413,915,0,14,86,33,92,11.1,2.1,21.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36542,916,0,14,86,33,92,11.1,2.1,21.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36704,914,0,14,81,33,92,11.1,2.1,20.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36859,913,0,14,81,33,92,11.1,2.0,19.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36976,888,0,14,81,33,92,11.8,2.0,19.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37103,871,0,14,82,33,92,12.6,2.0,19.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37213,860,0,14,83,33,92,13.0,2.1,19.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37346,859,0,14,82,33,92,11.8,2.0,19.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37504,848,0,14,83,33,92,11.8,2.1,18.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37670,846,0,14,81,33,92,11.8,2.0,18.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37830,830,0,14,85,33,92,12.2,2.1,17.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37981,836,0,14,82,33,92,12.2,2.1,17.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38088,824,0,14,83,33,92,12.6,2.1,17.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38266,820,0,14,82,33,92,12.6,2.1,17.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38404,827,0,14,82,33,92,12.2,2.1,16.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38537,822,0,14,82,33,92,12.6,2.0,16.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38656,806,0,14,84,34,92,13.0,2.1,16.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38785,815,0,14,81,34,92,12.6,2.1,16.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38942,813,0,14,81,34,92,12.6,2.0,15.9,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
39052,810,0,14,80,34,92,12.6,2.0,15.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39174,812,0,14,80,34,92,12.6,2.0,15.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39289,812,0,14,80,34,92,12.6,2.0,15.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39421,803,0,14,79,34,92,13.0,2.0,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39532,786,0,14,81,34,92,13.3,2.0,15.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39653,778,0,14,81,34,92,13.3,2.0,14.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39776,765,0,14,83,34,92,13.7,2.0,14.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39896,767,0,14,83,34,92,13.7,2.1,14.6,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
40013,757,0,14,84,34,92,13.7,2.1,14.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40137,754,0,14,84,34,92,14.1,2.1,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40241,753,0,14,84,34,92,13.7,2.1,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40374,758,0,14,84,34,92,13.7,2.1,14.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40489,765,0,14,79,34,92,13.7,2.0,14.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40608,765,0,14,79,34,92,13.7,2.0,14.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40722,754,0,14,80,34,92,13.7,2.0,14.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40855,753,0,14,80,34,92,14.1,2.0,14.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40969,747,0,14,83,34,92,14.1,2.0,14.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41097,739,0,14,84,34,92,14.1,2.1,14.6,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41209,738,0,14,84,34,92,14.1,2.1,14.5,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
41355,749,0,14,81,34,92,14.1,2.1,14.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41496,746,0,14,83,34,92,14.1,2.1,14.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41599,742,0,14,83,34,92,14.1,2.1,14.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
41737,738,0,14,84,34,92,14.1,2.1,14.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41845,745,0,14,83,34,92,14.1,2.1,14.2,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
41983,754,0,14,82,34,92,13.7,2.1,13.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42141,763,0,14,79,34,92,13.7,2.0,13.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42249,754,0,14,78,34,92,14.1,2.0,13.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42373,754,0,14,78,34,92,14.1,2.0,13.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42482,742,0,14,82,34,92,14.1,2.0,13.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42614,746,0,14,81,34,92,14.1,2.0,13.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42723,736,0,14,82,34,92,14.1,2.1,13.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42856,729,0,14,83,34,92,14.1,2.1,13.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42964,734,0,14,82,34,92,14.1,2.1,13.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43098,715,0,14,85,34,92,14.4,2.1,13.4,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
43209,717,0,14,84,34,92,14.4,2.1,13.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43338,720,0,14,84,34,92,14.1,2.1,13.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43454,727,0,14,83,34,92,14.1,2.1,13.3,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
43570,735,0,14,82,34,92,14.1,2.1,13.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43689,760,0,14,80,34,92,13.7,2.1,11.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43824,762,0,14,78,34,92,13.7,2.0,10.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43979,760,0,14,76,34,92,13.7,2.0,9.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44087,762,0,14,76,34,92,13.7,1.9,8.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44214,755,0,14,77,34,92,14.1,1.9,12.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44338,727,0,14,81,34,92,14.1,2.0,12.7,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
44457,715,0,14,83,34,92,14.4,2.0,12.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44569,714,0,14,83,34,92,14.4,2.1,12.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
44696,707,0,14,84,34,92,14.4,2.1,12.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44803,702,0,14,84,34,92,14.4,2.1,12.6,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
44961,699,0,14,85,34,92,14.4,2.1,12.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45100,718,0,14,82,34,92,14.1,2.1,12.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45346,709,0,14,83,34,93,14.4,2.1,12.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45491,715,0,14,83,34,93,14.4,2.1,11.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45598,715,0,14,83,34,93,14.4,2.1,11.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45737,711,0,14,83,34,93,14.4,2.1,11.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
45853,720,0,14,80,34,93,14.1,2.1,10.8,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
45987,714,0,14,83,34,93,14.4,2.1,10.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46133,715,0,14,81,34,93,14.4,2.1,10.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
46256,721,0,14,80,34,93,14.1,2.1,9.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
46384,730,0,14,79,34,93,14.1,2.0,9.3,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
46545,722,0,14,80,34,93,14.1,2.0,8.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46695,737,0,14,78,34,93,14.1,2.0,8.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
46810,735,0,14,79,34,93,14.1,2.0,7.7,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46935,738,0,14,78,34,93,14.1,2.0,7.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47047,724,0,14,80,34,93,14.1,2.0,6.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47169,723,0,14,80,34,93,14.1,2.0,6.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47284,713,0,14,81,34,93,14.4,2.0,6.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47414,708,0,14,82,34,93,14.4,2.0,5.9,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47535,701,0,14,82,34,93,14.4,2.1,5.7,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47655,704,0,14,82,35,93,14.4,2.1,5.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47766,703,0,14,84,35,93,14.4,2.1,5.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47889,698,0,14,85,35,93,14.4,2.1,5.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48006,692,0,14,84,35,93,14.8,2.1,5.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48132,698,0,14,85,34,93,14.4,2.1,5.3,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
48247,704,0,14,82,34,93,14.4,2.1,5.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48377,716,0,14,81,34,93,14.4,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48478,710,0,14,81,34,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48626,707,0,14,84,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48765,712,0,14,81,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48896,710,0,14,81,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49012,708,0,14,82,35,93,14.4,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49134,703,0,14,84,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49245,714,0,14,81,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49366,718,0,14,80,35,93,14.1,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
49489,725,0,14,80,35,93,14.1,2.0,5.0,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
49605,727,0,14,80,35,93,14.1,2.0,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49727,723,0,14,80,35,93,14.1,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49833,723,0,14,80,35,93,14.1,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49973,716,0,14,81,35,93,14.4,2.0,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50086,707,0,14,82,35,93,14.4,2.0,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
50213,712,0,14,81,35,93,14.4,2.0,5.0,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
50328,710,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50455,701,0,14,82,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50572,695,0,14,83,35,93,14.8,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
50697,707,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50800,699,0,14,83,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50933,705,0,14,82,35,93,14.4,2.1,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
51045,716,0,14,81,35,93,14.4,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
51166,701,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
51275,702,0,14,82,35,93,14.4,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51409,710,0,14,81,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51531,697,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51652,708,0,14,82,35,93,14.4,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
51778,697,0,14,83,35,93,14.8,2.1,5.0,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
51891,700,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52001,702,0,14,82,35,93,14.4,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52128,701,0,14,82,35,93,14.4,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
52233,701,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
52371,696,0,14,83,35,93,14.8,2.1,5.0,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
52485,689,0,14,84,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52612,701,0,14,82,35,93,14.4,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52719,705,0,14,82,35,93,14.4,2.1,5.0,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52856,697,0,14,83,35,93,14.8,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
52958,700,0,14,83,35,93,14.4,2.1,5.0,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
53085,699,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53199,698,0,14,83,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53341,704,0,14,82,35,93,14.4,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
53482,709,0,14,82,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53620,695,0,14,83,35,93,14.8,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53737,706,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
53863,704,0,14,82,35,93,14.4,2.1,5.0,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
54016,718,0,14,80,35,93,14.1,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
54128,725,0,14,80,35,93,14.1,2.0,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
54257,716,0,14,81,35,93,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54380,720,0,14,80,35,93,14.1,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54504,712,0,14,81,35,93,14.4,2.0,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54663,692,0,14,84,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54825,687,0,14,84,35,93,15.2,2.1,5.0,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
54976,697,0,14,83,35,93,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55080,695,0,14,83,35,93,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55226,686,0,14,84,35,93,15.2,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
55387,696,0,14,83,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55532,696,0,14,83,35,93,14.8,2.1,5.0,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
55651,693,0,14,83,35,93,14.8,2.1,5.0,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
55778,690,0,14,84,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55897,695,0,14,83,35,93,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56018,699,0,14,85,35,93,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
56122,681,0,14,85,35,93,15.6,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
56260,696,0,14,85,35,93,14.8,2.1,5.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
56404,708,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56527,698,0,14,85,35,93,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
56661,710,0,14,81,35,93,14.4,2.1,5.0,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56818,714,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
56943,717,0,14,81,35,93,14.4,2.1,5.0,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
57093,726,0,14,82,35,93,14.1,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57216,714,0,14,81,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57326,716,0,14,81,35,93,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57473,690,0,14,84,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57612,683,0,14,85,35,93,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57728,697,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57858,693,0,14,85,35,93,14.8,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
57976,697,0,14,83,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
58092,693,0,14,83,35,93,14.8,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
58210,700,0,14,83,35,93,14.4,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
58335,699,0,14,83,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
58442,696,0,14,83,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
58585,708,0,14,82,35,93,14.4,2.1,5.0,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
58738,700,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
58847,720,0,14,80,35,93,14.1,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
58971,705,0,14,82,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
59080,709,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
59208,703,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
59331,697,0,14,83,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
59461,688,0,14,84,35,93,15.2,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
59569,697,0,14,83,35,93,14.4,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
59687,697,0,14,83,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
59813,691,0,14,84,35,93,14.8,2.1,5.0,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
59951,704,0,14,84,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
60087,709,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
60212,717,0,14,81,35,93,14.4,2.1,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
60336,705,0,14,84,35,93,14.4,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
60446,702,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
60563,705,0,14,82,35,93,14.4,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
60688,693,0,14,85,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
60815,697,0,14,83,35,93,14.8,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
60924,692,0,14,84,35,93,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
61087,696,0,14,83,35,93,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
61213,698,0,14,83,35,93,14.4,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
