Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
28608,929,0,14,93,32,85,12.2,2.3,25.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28719,915,0,15,98,32,85,12.6,2.3,25.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
28859,919,0,16,147,32,85,16.3,3.5,21.5,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29011,1005,0,14,107,32,85,14.1,3.1,32.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29121,1082,0,14,93,32,85,13.0,2.8,32.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29242,1141,0,14,88,32,85,11.8,2.6,32.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29372,1179,0,14,86,32,85,11.1,2.4,32.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29494,1167,0,14,90,33,85,11.1,2.3,32.7,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
29643,1161,0,14,92,33,85,11.1,2.3,32.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29783,1148,0,14,90,33,85,2.5,2.2,26.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29923,1055,0,14,93,33,85,7.0,2.1,28.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30044,1007,0,14,89,33,85,9.2,2.1,25.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30184,964,0,14,87,33,85,11.1,2.2,24.7,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30335,945,0,14,89,33,85,11.8,2.2,25.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30445,926,0,14,91,33,85,12.6,2.2,24.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30581,902,0,14,93,33,85,13.3,2.3,24.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30732,898,0,14,93,33,85,11.5,2.3,24.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30852,889,0,14,91,33,85,11.8,2.3,23.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31013,893,0,14,91,33,85,11.5,2.2,23.4,29.211,13.66,0.00,0.00,2.35,2.35,0.00,0.00
31127,894,0,14,91,33,85,11.5,2.2,23.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31228,897,0,14,91,33,85,11.5,2.2,22.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31349,890,0,14,88,33,85,11.8,2.2,22.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31479,889,0,14,88,33,85,11.8,2.2,22.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31730,877,0,14,89,33,86,12.2,2.2,22.2,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
31860,873,0,14,90,33,86,11.8,2.2,21.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
32020,868,0,14,87,33,86,12.2,2.2,21.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32166,875,0,14,86,33,85,11.8,2.2,20.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32277,869,0,14,86,33,85,12.2,2.2,20.6,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32397,865,0,14,86,33,85,12.2,2.1,20.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32517,862,0,14,86,33,85,12.2,2.1,20.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32666,858,0,14,85,33,86,12.6,2.1,19.7,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
32817,846,0,14,85,33,86,13.0,2.1,19.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32957,839,0,14,85,33,86,12.6,2.1,19.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33079,827,0,14,87,33,86,13.0,2.1,18.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33210,826,0,14,87,33,86,12.6,2.1,18.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33326,832,0,14,86,33,86,12.6,2.1,18.3,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
33446,829,0,14,86,33,86,12.6,2.2,18.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33546,815,0,14,84,33,86,13.0,2.2,17.9,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33696,814,0,14,85,33,86,13.0,2.1,17.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33792,812,0,14,85,33,86,13.0,2.1,17.5,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33932,807,0,14,85,33,86,13.3,2.1,17.3,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
34092,783,0,14,86,33,86,13.7,2.1,17.1,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34259,771,0,14,87,33,86,13.7,2.2,17.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34411,760,0,14,89,33,86,14.1,2.2,16.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34571,767,0,14,88,33,86,14.1,2.2,16.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34732,765,0,14,88,33,86,14.1,2.2,16.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34840,772,0,14,87,33,86,13.7,2.2,16.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34970,784,0,14,86,33,86,13.7,2.2,16.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35081,788,0,14,84,33,86,13.7,2.2,16.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35222,780,0,14,83,33,86,13.7,2.1,16.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35368,774,0,14,84,33,86,13.7,2.1,15.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35469,774,0,14,84,33,86,13.7,2.1,15.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35599,768,0,14,84,33,86,14.1,2.1,15.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35719,756,0,14,84,33,86,14.4,2.1,15.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35857,754,0,14,86,33,86,14.4,2.1,16.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35982,750,0,14,86,33,86,14.4,2.1,16.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36112,754,0,14,88,34,86,14.1,2.1,16.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36252,747,0,14,87,34,86,14.4,2.2,16.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36371,756,0,14,86,34,86,14.1,2.2,15.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36493,755,0,14,84,34,86,14.4,2.2,15.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36654,751,0,14,86,34,86,14.4,2.1,15.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36754,755,0,14,86,34,86,14.4,2.2,14.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36892,756,0,14,86,34,86,14.1,2.1,14.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36991,760,0,14,83,34,86,14.1,2.1,14.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37131,758,0,14,84,34,86,14.1,2.1,14.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37251,756,0,14,84,34,86,14.4,2.1,15.3,29.5855,13.66,0.00,0.00,2.35,2.35,0.00,0.00
37362,749,0,14,85,34,86,14.4,2.1,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
