Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
29680,2005,0,14,95,29,82,23.0,2.9,50.4,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29770,2140,0,14,94,29,82,29.4,2.5,50.4,34.0795,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29930,2142,0,14,92,29,82,24.9,2.4,49.3,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
30040,2122,0,14,86,29,82,21.2,2.1,47.8,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30150,2053,0,14,86,29,82,17.8,1.9,46.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30252,1959,0,14,82,29,82,14.1,1.9,44.1,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30382,1839,0,14,83,30,82,10.7,1.9,42.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30513,1699,0,14,86,30,82,7.4,1.9,41.6,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
30643,1577,0,14,87,30,82,4.0,2.0,40.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30749,1430,0,14,92,30,82,0.3,2.1,38.5,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
30890,1307,0,14,97,29,82,-2.3,2.2,36.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31020,1195,0,14,104,29,82,19.3,2.4,37.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31150,1209,0,14,99,29,82,14.8,2.4,35.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31266,1201,0,14,94,29,82,10.7,2.4,34.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31386,1196,0,14,94,30,82,11.1,2.4,34.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31526,1189,0,20,102,30,82,11.5,2.6,26.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31646,1226,0,14,176,30,82,15.9,5.8,28.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31776,1387,0,14,113,30,82,20.0,4.2,41.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31939,1505,0,14,97,30,82,22.7,3.4,41.9,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
32089,1627,0,14,87,30,82,21.5,2.6,41.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32209,1678,0,14,82,30,82,18.9,2.3,41.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32345,1661,0,14,83,30,82,14.8,2.1,40.7,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
32455,1600,0,14,85,30,82,11.8,2.1,40.4,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32575,1532,0,14,87,30,82,8.9,2.1,39.4,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
32725,1437,0,14,91,30,82,5.5,2.2,38.5,31.0835,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32887,1335,0,14,93,30,82,2.1,2.3,36.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33007,1247,0,14,95,30,82,-0.1,2.3,34.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33147,1156,0,14,98,30,82,3.6,2.4,33.1,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
33297,1116,0,14,96,30,82,8.1,2.5,31.8,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33422,1118,0,14,92,30,82,12.2,2.4,31.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33563,1129,0,14,93,30,82,12.2,2.4,32.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33673,1135,0,14,95,30,82,11.8,2.4,32.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33813,1153,0,14,91,30,82,11.8,2.4,32.4,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33959,1167,0,14,90,30,82,1.8,2.2,26.2,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34079,1114,0,14,83,30,82,4.0,2.1,27.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34209,1049,0,14,87,30,82,7.4,2.1,27.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34319,998,0,14,90,30,82,10.0,2.1,26.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34459,974,0,14,92,30,83,10.7,2.2,25.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34610,954,0,14,91,30,83,11.5,2.3,25.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34769,945,0,14,92,30,83,10.7,2.2,24.9,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
34910,948,0,14,89,30,83,10.7,2.2,24.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35032,935,0,14,90,30,83,11.1,2.2,23.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35162,927,0,14,89,30,83,11.5,2.2,23.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35312,920,0,14,88,30,83,11.5,2.2,22.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35432,917,0,14,89,30,83,11.5,2.2,22.5,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35565,912,0,14,88,30,83,11.5,2.2,21.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35685,907,0,14,85,30,83,11.8,2.1,21.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35795,892,0,14,85,30,83,12.2,2.1,21.5,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
35915,901,0,14,84,30,83,11.5,2.1,20.2,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36038,896,0,14,83,30,83,11.5,2.1,19.7,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36148,878,0,14,85,30,83,12.2,2.1,20.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36289,859,0,14,86,30,83,12.6,2.1,19.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36438,846,0,14,88,30,83,12.6,2.1,19.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36556,845,0,14,88,30,83,12.6,2.2,19.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36676,841,0,14,85,30,83,12.6,2.2,18.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36806,832,0,14,84,30,83,12.6,2.1,17.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36936,816,0,14,84,30,83,13.0,2.1,17.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37088,805,0,14,85,30,83,13.3,2.1,17.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37248,792,0,14,87,30,83,13.7,2.1,17.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37358,782,0,14,88,30,83,13.7,2.2,17.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37468,778,0,14,88,30,83,13.7,2.2,16.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37589,780,0,14,88,30,83,13.7,2.2,16.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37730,767,0,14,90,30,83,14.1,2.2,16.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37889,780,0,14,86,30,83,13.7,2.2,16.5,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
38040,783,0,14,86,30,83,13.7,2.2,16.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38156,776,0,14,87,30,83,13.7,2.2,16.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38282,770,0,14,88,30,83,14.1,2.2,16.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38392,776,0,14,85,30,83,13.7,2.2,15.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38523,770,0,14,86,30,83,14.1,2.2,15.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38633,768,0,14,84,30,83,14.1,2.2,15.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38759,767,0,14,84,30,83,14.1,2.1,15.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38870,768,0,14,84,31,83,14.1,2.1,15.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39000,762,0,14,85,31,83,14.1,2.1,15.4,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39110,764,0,14,85,31,83,14.1,2.1,15.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39233,761,0,14,85,31,83,14.1,2.1,15.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39352,771,0,14,84,30,83,14.1,2.1,15.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39493,769,0,14,82,30,83,14.1,2.1,15.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39643,771,0,14,82,30,83,14.1,2.1,14.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39738,771,0,14,82,30,83,14.1,2.1,14.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39878,755,0,14,84,30,83,14.4,2.1,15.5,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
39978,744,0,14,85,30,83,14.4,2.1,15.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40118,748,0,14,85,30,83,14.4,2.1,15.3,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
40275,754,0,14,86,30,83,14.4,2.1,15.2,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
40395,751,0,14,84,31,83,14.4,2.1,15.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40516,759,0,14,83,31,83,14.1,2.1,14.3,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40635,757,0,14,84,31,83,14.4,2.1,14.2,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40767,756,0,14,84,31,83,14.1,2.1,14.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40868,748,0,14,85,31,83,14.4,2.1,14.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40998,753,0,14,84,31,83,14.4,2.1,14.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41098,748,0,14,85,31,83,14.4,2.1,14.7,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41248,747,0,14,85,31,83,14.4,2.1,14.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41401,744,0,14,85,31,84,14.4,2.1,14.6,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41521,737,0,14,86,31,84,14.4,2.1,14.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41640,732,0,14,86,31,84,14.4,2.2,14.5,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
41731,737,0,14,86,31,84,14.4,2.2,14.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41867,748,0,14,85,31,84,14.4,2.2,14.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41988,760,0,14,83,31,83,14.1,2.1,13.4,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42117,769,0,14,82,31,83,14.1,2.1,13.3,31.458,13.87,0.00,0.00,2.35,2.35,0.00,0.00
42228,761,0,14,80,31,83,14.1,2.1,13.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
