Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
28834,971,0,14,89,29,86,10.7,2.2,24.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
28957,944,0,14,90,29,86,11.8,2.2,24.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29098,942,0,14,89,29,86,10.7,2.1,24.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29197,928,0,14,89,29,86,11.5,2.2,23.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29327,930,0,14,89,29,86,11.1,2.2,23.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29461,927,0,14,88,29,86,11.1,2.2,23.1,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29592,931,0,14,87,29,86,11.1,2.1,22.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29712,933,0,14,84,29,86,11.1,2.1,21.7,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29852,930,0,14,84,29,86,11.1,2.1,20.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
29969,914,0,14,83,29,86,11.8,2.1,20.1,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
30079,903,0,14,82,29,86,11.8,2.1,19.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30209,883,0,14,84,29,86,12.2,2.1,20.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30330,897,0,14,83,29,86,11.5,2.1,18.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30451,887,0,14,81,29,86,11.8,2.0,18.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30552,887,0,14,78,29,86,11.8,2.0,18.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30692,871,0,14,79,29,86,12.2,2.0,18.5,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
30793,864,0,14,80,29,86,12.6,2.0,18.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
30933,843,0,14,82,29,86,13.7,2.0,18.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31049,835,0,14,82,29,86,12.6,2.0,18.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31149,828,0,14,83,29,86,12.6,2.0,17.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31291,807,0,14,85,29,86,13.3,2.1,17.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31411,799,0,14,84,29,86,13.3,2.1,17.4,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
31523,794,0,14,85,29,86,13.3,2.1,17.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31636,790,0,14,85,29,86,13.7,2.1,17.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
31757,796,0,14,85,29,86,13.3,2.1,16.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31867,767,0,14,88,29,86,14.1,2.2,16.7,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
32030,780,0,14,86,29,86,13.7,2.1,16.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32211,791,0,14,85,29,86,13.7,2.1,16.5,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32341,811,0,14,83,29,86,13.0,2.1,16.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32481,818,0,14,79,29,86,13.0,2.1,15.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32588,814,0,14,79,29,86,13.0,2.0,15.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32718,798,0,14,81,29,86,13.3,2.0,15.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32829,801,0,14,81,29,86,13.3,2.0,15.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32971,800,0,14,81,29,86,13.3,2.0,15.2,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33089,787,0,14,82,29,86,13.7,2.0,15.1,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33219,777,0,14,83,29,86,13.7,2.1,14.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33309,764,0,14,85,29,86,14.1,2.1,14.8,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33440,765,0,14,85,29,86,14.1,2.1,14.8,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
33550,776,0,14,83,29,86,13.7,2.1,14.6,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33686,775,0,14,83,29,86,13.7,2.1,14.5,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33796,781,0,14,83,29,86,13.7,2.1,14.4,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33926,782,0,14,83,29,86,13.7,2.1,14.2,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34047,787,0,14,82,29,86,13.7,2.1,14.1,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34187,772,0,14,84,29,86,14.1,2.1,13.9,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
34327,772,0,14,82,29,86,13.7,2.1,13.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34438,765,0,14,83,29,86,14.1,2.1,13.7,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34567,760,0,14,83,29,86,14.1,2.1,13.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34691,758,0,14,84,29,86,14.1,2.1,13.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34811,759,0,14,83,29,86,14.1,2.1,13.4,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
34911,764,0,14,83,29,86,14.1,2.1,13.3,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35051,781,0,14,79,29,86,13.7,2.1,13.2,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35161,782,0,14,77,29,86,13.7,2.0,13.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35288,778,0,14,78,29,86,13.7,2.0,12.9,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
35400,768,0,14,79,30,86,14.1,2.0,12.8,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35530,774,0,14,78,30,86,13.7,2.0,12.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35641,767,0,14,79,30,86,14.1,2.0,12.6,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35761,768,0,14,79,30,86,14.1,2.0,12.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
35891,755,0,14,78,30,86,14.4,2.0,13.2,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
36022,744,0,14,81,30,87,14.4,2.0,13.1,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
36172,744,0,14,81,30,87,14.4,2.0,13.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36274,731,0,14,83,30,87,14.4,2.1,13.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36414,724,0,14,84,30,87,14.4,2.1,12.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36524,728,0,14,85,30,87,14.4,2.1,12.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36654,740,0,14,86,30,87,14.4,2.1,12.8,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
36744,757,0,14,80,30,87,14.1,2.1,12.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
36896,764,0,14,76,30,87,14.1,2.0,6.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36997,766,0,14,75,30,87,14.1,2.0,5.8,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37137,761,0,14,76,30,87,14.1,1.9,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37287,753,0,14,79,30,87,14.4,2.0,10.9,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37402,737,0,14,80,30,87,14.4,2.0,10.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37612,704,0,14,84,30,87,14.8,2.0,9.7,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37733,700,0,14,85,30,87,14.8,2.1,5.0,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37854,696,0,14,83,30,87,15.2,2.1,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37948,698,0,14,83,30,87,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38089,705,0,14,84,30,87,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
38199,697,0,14,85,30,87,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38319,693,0,14,83,30,87,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38431,702,0,14,82,30,87,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38561,699,0,14,83,30,87,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38681,696,0,14,83,30,87,15.2,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
38801,711,0,14,81,30,87,14.8,2.1,5.0,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
38931,695,0,14,83,30,87,15.2,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39053,705,0,14,82,30,87,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39153,711,0,14,81,30,87,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39284,714,0,14,81,30,87,14.8,2.1,5.0,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
39404,711,0,14,81,30,87,14.8,2.1,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39525,709,0,14,83,30,87,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39645,720,0,14,80,30,87,14.4,2.1,5.0,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
39776,727,0,14,80,30,87,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39875,725,0,14,80,30,87,14.4,2.0,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
40007,733,0,14,79,30,87,14.4,2.0,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40128,728,0,14,79,30,87,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40248,713,0,14,81,30,87,14.8,2.0,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
40348,715,0,14,81,30,87,14.8,2.0,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40491,718,0,14,80,30,87,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40594,708,0,14,82,30,87,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40725,711,0,14,81,30,87,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
40845,709,0,14,82,30,87,14.8,2.1,5.0,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
40975,716,0,14,81,30,87,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41082,702,0,14,82,30,87,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41202,710,0,14,81,30,87,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41312,710,0,14,81,30,87,14.8,2.1,5.0,29.5855,13.66,0.00,0.00,2.35,2.35,0.00,0.00
41442,705,0,14,82,30,87,14.8,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41565,707,0,14,82,30,87,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41674,707,0,14,82,30,87,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41794,711,0,14,81,30,87,14.8,2.1,5.0,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
41914,725,0,14,80,30,87,14.4,2.0,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42045,730,0,14,79,30,87,14.4,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42168,733,0,14,79,30,87,14.4,2.0,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42269,735,0,14,79,30,87,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42398,731,0,14,81,30,87,14.4,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42519,722,0,14,80,30,87,14.4,2.0,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42642,719,0,14,80,30,87,14.4,2.0,5.0,29.96,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42762,715,0,14,81,30,87,14.8,2.0,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42993,705,0,14,82,30,87,14.8,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
43123,711,0,14,81,30,87,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43238,691,0,14,84,30,87,15.6,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43358,686,0,14,84,30,87,15.6,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43489,703,0,14,82,30,87,14.8,2.1,5.0,29.211,13.97,0.00,0.00,2.35,2.35,0.00,0.00
43609,693,0,14,83,30,87,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43705,694,0,14,83,30,87,15.2,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43841,695,0,14,83,30,87,15.2,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43961,700,0,14,83,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44071,700,0,14,83,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44205,714,0,14,81,30,88,14.8,2.1,5.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
44325,695,0,14,83,30,88,15.2,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44425,706,0,14,82,30,88,14.8,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
44566,716,0,14,81,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44685,723,0,14,80,30,88,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44807,715,0,14,81,30,88,14.8,2.0,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
44927,714,0,14,83,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45037,713,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45147,720,0,14,80,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45286,718,0,14,80,30,88,14.8,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45402,707,0,14,82,30,88,14.8,2.0,5.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
45532,712,0,14,81,30,88,14.8,2.0,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
45632,713,0,14,81,30,88,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45762,716,0,14,81,30,88,14.8,2.0,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45878,725,0,14,80,30,88,14.4,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
45998,718,0,14,80,30,88,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46118,725,0,14,80,30,88,14.4,2.0,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46248,716,0,14,81,30,88,14.8,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46357,707,0,14,82,30,88,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46479,711,0,14,81,30,88,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
46600,709,0,14,82,30,88,14.8,2.0,5.0,31.8325,13.87,0.00,0.00,2.35,2.35,0.00,0.00
46730,694,0,14,83,30,88,15.2,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
46851,690,0,14,84,30,88,15.2,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
46956,692,0,14,84,30,88,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47097,688,0,14,86,30,88,15.6,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47257,700,0,14,83,30,88,14.8,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
47368,688,0,14,84,30,88,15.6,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47487,690,0,14,84,30,88,15.2,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47597,707,0,14,82,30,88,14.8,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47737,694,0,14,83,30,88,15.2,2.1,5.0,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
47847,709,0,14,83,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
47959,710,0,14,81,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48079,710,0,14,83,30,88,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
48209,712,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
48320,714,0,14,81,30,88,14.8,2.1,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
48463,722,0,14,80,30,88,14.4,2.0,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
48612,736,0,14,79,30,88,14.4,2.0,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
48732,716,0,14,81,30,88,14.8,2.0,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
48853,713,0,14,81,30,88,14.8,2.0,5.0,31.8325,13.76,0.00,0.00,2.35,2.35,0.00,0.00
48953,709,0,14,82,30,88,14.8,2.0,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
49092,709,0,14,82,30,88,14.8,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49202,691,0,14,84,30,88,15.2,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
49323,687,0,14,84,30,88,15.6,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
49443,699,0,14,83,30,88,14.8,2.1,5.0,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
49573,688,0,14,84,30,88,15.6,2.1,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
49694,694,0,14,83,30,88,15.2,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49804,695,0,14,83,30,88,15.2,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
49925,703,0,14,82,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50055,709,0,14,82,30,88,14.8,2.1,5.0,31.458,14.38,0.00,0.00,2.35,2.35,0.00,0.00
50168,718,0,14,80,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50288,716,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50398,700,0,14,83,30,88,15.2,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
50538,713,0,14,81,30,88,14.8,2.1,5.0,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
50692,699,0,14,83,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
50812,691,0,14,84,30,88,15.2,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
50922,692,0,14,84,30,88,15.2,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51052,697,0,14,83,30,88,15.2,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51177,710,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51277,710,0,14,81,30,88,14.8,2.1,5.0,29.211,14.38,0.00,0.00,2.35,2.35,0.00,0.00
51398,710,0,14,81,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51528,705,0,14,82,30,88,14.8,2.1,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
51653,703,0,14,82,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51760,694,0,14,83,30,88,15.2,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
51870,700,0,14,83,30,88,14.8,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
51990,700,0,14,83,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52120,699,0,14,83,30,88,14.8,2.1,5.0,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
52236,708,0,14,82,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52356,706,0,14,82,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52476,718,0,14,82,30,88,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
52606,736,0,14,79,30,88,14.4,2.0,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
52717,730,0,14,79,30,88,14.4,2.0,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52848,716,0,14,83,30,88,14.8,2.0,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
52948,700,0,14,83,30,88,14.8,2.0,5.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
53099,690,0,14,84,30,88,15.6,2.1,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
53217,696,0,14,83,30,88,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53321,694,0,14,83,30,88,15.2,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53421,694,0,14,83,30,88,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53561,693,0,14,83,30,88,15.2,2.1,5.0,31.458,13.76,0.00,0.00,2.35,2.35,0.00,0.00
53681,679,0,14,85,30,88,15.9,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
53817,691,0,14,84,30,88,15.2,2.1,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
53917,693,0,14,83,30,88,15.2,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54047,695,0,14,83,30,88,15.2,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54167,709,0,14,82,30,88,14.8,2.1,5.0,29.5855,14.38,0.00,0.00,2.35,2.35,0.00,0.00
54296,705,0,14,82,30,88,14.8,2.1,5.0,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
54450,701,0,14,82,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54551,716,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54681,708,0,14,82,30,88,14.8,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54791,704,0,14,82,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
54943,690,0,14,84,30,88,15.2,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55083,696,0,14,83,30,88,15.2,2.1,5.0,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55203,702,0,14,82,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55326,702,0,14,82,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55435,701,0,14,82,30,88,14.8,2.1,5.0,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55565,692,0,14,84,30,88,15.2,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
55706,697,0,14,83,30,88,15.2,2.1,5.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
55836,696,0,14,83,30,88,15.2,2.1,5.0,31.8325,14.38,0.00,0.00,2.35,2.35,0.00,0.00
55968,690,0,14,84,30,88,15.2,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56068,699,0,14,85,30,88,14.8,2.1,5.0,29.5855,13.97,0.00,0.00,2.35,2.35,0.00,0.00
56198,705,0,14,82,30,88,14.8,2.1,5.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
56320,701,0,14,84,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56432,713,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56552,707,0,14,84,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56692,708,0,14,82,30,88,14.8,2.1,5.0,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56812,712,0,14,81,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
56927,709,0,14,82,30,88,14.8,2.1,5.0,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
