Time (ms),* Engine Speed (RPM),* Vehicle Speed (km/h),* Throttle Position (%),* Engine Load (mg/stroke),* Intake Air Temperature (°C),* Coolant Temperature (°C),* Ignition Angle (°BTDC),* Fuel Injector Pulse Width (ms),* Idle Air Control Valve (%),* VANOS Angle (KW °),* Battery Voltage (VDC),* Lambda Integrator - Bank 1 (%),* Lambda Integrator - Bank 2 (%),* Upstream Lambda Probe Heater - Bank 1 (%),* Upstream Lambda Probe Heater - Bank 2 (%),* Downstream Lambda Probe Heater - Bank 1 (%),* Downstream Lambda Probe Heater - Bank 2 (%)
28650,5971,0,89,583,23,81,29.4,15.3,85.0,28.0875,14.07,0.00,0.00,2.35,2.35,0.00,0.00
28779,6054,0,89,571,23,81,29.0,14.9,85.0,28.0875,13.66,0.00,0.00,2.35,2.35,0.00,0.00
28889,6136,0,89,560,23,81,29.4,14.7,85.0,28.0875,13.87,0.00,0.00,2.35,2.35,0.00,0.00
29010,6240,0,89,554,23,81,29.7,14.7,85.0,28.462,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29130,6317,0,89,532,23,81,30.1,14.3,85.6,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29230,6430,0,89,522,23,81,30.5,14.0,85.0,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
29360,6500,0,89,529,23,81,30.5,14.0,85.0,28.0875,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29500,6580,0,89,511,23,81,31.2,13.3,85.6,28.462,14.07,0.00,0.00,2.35,2.35,0.00,0.00
29660,6746,0,89,501,23,81,31.2,13.1,85.0,30.709,14.17,0.00,0.00,2.35,2.35,0.00,0.00
29760,6810,0,89,503,23,81,31.2,13.1,85.6,30.709,13.97,0.00,0.00,2.35,2.35,0.00,0.00
29900,6912,0,89,502,23,81,31.2,12.9,85.6,31.0835,13.66,0.00,0.00,2.35,2.35,0.00,0.00
29990,7004,0,89,489,23,81,31.2,8.7,85.6,28.0875,14.07,0.00,0.00,2.35,2.35,0.00,0.00
30110,7052,0,89,491,24,81,31.2,8.7,85.6,28.0875,13.97,0.00,0.00,2.35,2.35,0.00,0.00
30240,7024,0,89,483,24,81,31.2,8.7,85.0,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
30360,6975,0,89,488,24,81,31.2,8.8,85.0,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
30491,6962,0,53,490,24,81,31.2,8.8,85.0,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
30621,6788,0,14,73,24,81,6.6,1.6,87.5,28.462,13.66,0.00,0.00,2.35,2.35,0.00,0.00
30761,6338,0,14,75,24,81,6.2,1.7,86.8,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
30881,6041,0,14,75,24,81,6.6,1.8,85.6,28.8365,14.17,0.00,0.00,2.35,2.35,0.00,0.00
31011,5742,0,14,76,24,81,6.6,1.8,83.0,28.462,13.97,0.00,0.00,2.35,2.35,0.00,0.00
31131,5473,0,14,79,25,81,6.6,1.9,80.3,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
31242,5200,0,14,83,25,81,6.6,1.9,80.9,29.211,13.76,0.00,0.00,2.35,2.35,0.00,0.00
31373,4953,0,14,85,25,81,7.0,2.0,79.0,28.8365,13.76,0.00,0.00,2.35,2.35,0.00,0.00
31494,4701,0,14,88,25,81,7.0,2.1,76.9,29.211,13.87,0.00,0.00,2.35,2.35,0.00,0.00
31604,4471,0,14,88,25,81,7.0,2.2,75.0,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
31724,4264,0,14,91,25,81,7.4,2.2,73.2,31.0835,13.76,0.00,0.00,2.35,2.35,0.00,0.00
31844,4021,0,14,93,25,81,6.6,2.2,70.9,28.8365,13.87,0.00,0.00,2.35,2.35,0.00,0.00
31974,3830,0,14,93,25,81,6.6,2.3,66.9,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32094,3601,0,14,92,25,81,5.9,2.2,63.8,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
32214,3393,0,14,91,25,81,4.7,2.2,60.4,28.8365,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32334,3202,0,14,87,25,81,3.6,2.2,57.3,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
32464,2976,0,14,85,25,81,2.1,2.1,53.9,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
32624,2712,0,14,78,25,81,0.3,2.0,50.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
32785,2436,0,14,79,26,81,-2.3,1.9,49.1,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
32945,2187,0,14,85,26,81,0.3,2.0,48.2,31.0835,14.27,0.00,0.00,2.35,2.35,0.00,0.00
33096,1928,0,14,91,26,81,4.0,2.2,46.1,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33246,1712,0,14,92,26,81,7.0,2.2,43.0,31.0835,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33366,1527,0,14,95,26,81,8.5,2.3,40.9,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33496,1380,0,14,97,26,81,8.1,2.4,38.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33606,1203,0,14,103,26,81,21.2,3.7,38.9,29.5855,13.87,0.00,0.00,2.35,2.35,0.00,0.00
33726,1174,0,14,106,26,81,18.5,3.5,37.0,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
33847,1237,0,14,97,26,81,14.1,2.9,36.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
33977,1273,0,14,94,26,81,10.7,2.4,36.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34087,1234,0,14,97,26,81,10.7,2.4,36.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34217,1209,0,14,99,26,81,10.7,2.5,35.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34308,1184,0,14,99,26,81,11.1,2.5,35.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34448,1174,0,14,98,26,81,11.5,2.5,35.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34568,1123,0,14,82,26,81,4.0,2.3,28.9,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34699,1053,0,14,93,26,81,7.0,2.2,29.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34850,992,0,14,93,26,81,10.0,2.3,27.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
34960,970,0,14,92,26,81,10.7,2.3,26.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35090,949,0,14,91,26,81,11.5,2.3,26.5,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35210,942,0,14,93,26,81,11.8,2.3,26.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35330,936,0,14,93,26,81,11.1,2.3,25.9,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35441,935,0,14,93,26,81,11.1,2.3,25.5,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35572,934,0,14,90,26,81,11.1,2.3,25.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35682,923,0,14,91,26,81,11.5,2.3,24.7,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35801,912,0,14,92,26,81,11.8,2.3,24.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
35932,913,0,14,89,26,81,11.5,2.2,24.1,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36051,901,0,14,90,26,81,11.8,2.2,23.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36161,890,0,14,91,26,81,11.8,2.3,23.6,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36301,883,0,14,89,26,81,12.2,2.2,23.9,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
36442,877,0,14,91,26,81,11.8,2.2,23.1,31.458,13.66,0.00,0.00,2.35,2.35,0.00,0.00
36562,876,0,14,90,26,81,11.8,2.2,22.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36682,872,0,14,90,26,81,11.8,2.2,22.7,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36803,862,0,14,91,26,81,12.6,2.3,23.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
36933,869,0,14,90,26,81,11.8,2.2,22.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37084,870,0,14,90,26,81,11.8,2.2,22.5,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37204,866,0,14,87,26,81,12.2,2.2,22.1,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
37334,864,0,14,88,26,81,12.2,2.2,21.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37434,853,0,14,89,26,81,13.0,2.2,21.5,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37554,864,0,14,88,26,81,12.2,2.2,21.1,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37684,845,0,14,88,26,81,13.0,2.2,20.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
37804,845,0,14,88,26,81,12.6,2.2,20.6,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
37925,847,0,14,88,26,81,12.2,2.2,20.3,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
38055,839,0,14,87,26,81,12.6,2.2,20.0,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38536,814,0,14,88,26,81,13.0,2.2,19.2,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
38636,810,0,14,88,26,81,13.3,2.2,19.0,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
38766,813,0,14,86,26,81,13.0,2.2,18.8,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
38877,805,0,14,87,26,81,13.3,2.2,18.6,31.458,13.97,0.00,0.00,2.35,2.35,0.00,0.00
39007,798,0,14,88,26,81,13.3,2.2,18.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39118,784,0,14,88,26,81,13.7,2.2,18.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39248,787,0,14,87,26,81,13.7,2.2,18.2,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
39358,799,0,14,86,26,81,13.3,2.2,18.0,31.8325,13.97,0.00,0.00,2.35,2.35,0.00,0.00
39499,791,0,14,87,26,81,13.7,2.2,17.9,31.458,14.27,0.00,0.00,2.35,2.35,0.00,0.00
39598,793,0,14,87,26,81,13.7,2.2,17.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39728,789,0,14,85,26,81,13.7,2.2,17.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
39828,780,0,14,86,26,81,13.7,2.2,17.4,29.5855,13.76,0.00,0.00,2.35,2.35,0.00,0.00
39978,769,0,14,88,26,81,14.1,2.2,17.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40078,765,0,14,88,26,81,14.1,2.2,17.2,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40189,770,0,14,88,26,81,14.1,2.2,17.1,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40319,776,0,14,87,26,81,13.7,2.2,17.0,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40449,781,0,14,86,26,81,13.7,2.2,16.8,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40559,773,0,14,87,26,81,14.1,2.2,16.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40679,770,0,14,84,26,81,14.1,2.2,16.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
40799,765,0,14,88,26,81,14.1,2.2,16.5,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
40930,762,0,14,85,26,81,14.1,2.2,16.6,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41040,752,0,14,86,26,81,14.4,2.2,16.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41160,749,0,14,88,26,81,14.4,2.2,16.2,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41281,740,0,14,87,26,81,14.4,2.2,16.1,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41401,744,0,14,87,26,81,14.4,2.2,16.1,29.96,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41512,747,0,14,87,26,81,14.4,2.2,16.0,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41641,753,0,14,86,26,81,14.4,2.2,15.9,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
41751,755,0,14,86,26,81,14.4,2.2,15.9,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
41891,758,0,14,85,26,81,14.1,2.2,14.9,29.211,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42001,757,0,14,84,26,81,14.4,2.2,15.7,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42131,748,0,14,85,26,81,14.4,2.1,15.6,31.8325,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42231,745,0,14,85,26,81,14.4,2.1,15.5,29.211,14.07,0.00,0.00,2.35,2.35,0.00,0.00
42371,732,0,14,86,26,81,14.4,2.2,15.5,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
42531,727,0,14,87,26,81,14.4,2.2,15.4,29.211,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42641,721,0,14,88,26,81,14.8,2.2,15.4,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42761,727,0,14,87,26,81,14.4,2.2,15.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
42871,717,0,14,88,26,81,14.8,2.2,15.3,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
43002,728,0,14,87,26,81,14.4,2.2,15.3,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
43122,734,0,14,86,26,81,14.4,2.2,15.2,31.458,14.07,0.00,0.00,2.35,2.35,0.00,0.00
43242,751,0,14,84,26,81,14.4,2.2,15.1,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43352,752,0,14,84,26,81,14.4,2.2,15.1,29.5855,14.07,0.00,0.00,2.35,2.35,0.00,0.00
43493,753,0,14,84,26,81,14.4,2.1,15.0,31.458,14.17,0.00,0.00,2.35,2.35,0.00,0.00
43603,746,0,14,83,26,81,14.4,2.1,14.9,31.8325,14.07,0.00,0.00,2.35,2.35,0.00,0.00
43724,736,0,14,86,26,81,14.4,2.1,14.8,29.5855,14.27,0.00,0.00,2.35,2.35,0.00,0.00
43844,724,0,14,87,26,81,14.8,2.2,14.8,29.5855,14.17,0.00,0.00,2.35,2.35,0.00,0.00
43975,717,0,14,88,26,81,14.8,2.2,14.8,31.8325,14.17,0.00,0.00,2.35,2.35,0.00,0.00
